Rechecked.By,Incident.Date,State,City.Or.County,Address,Outcome,Participant.Name,Participant.Gender,Response.Type,Detail,News.Source
Jessy,2023-10-24T00:00:00Z,District of Columbia,Washington,2100 block of New York Ave NE,Injured,Housing Officer,male,Ambulance,The injured officer drove to his workplace after the fire exchange and was transported by ambulance called by his colleagues.,https://wjla.com/news/local/dc-housing-officer-shot-conscious-breathing-shooting-northeast-washington-new-york-avenue-maryland-tags-honda-accord-suspect-victim-walt-lincoln-way-injuries-charges-police-investigation-mpd-metropolitan-department#
Jessy,2024-02-29T00:00:00Z,District of Columbia,Washington,410 M St SE,Injured,Officer,N/A,Police Self-transfer,Around 0:55 in the second video.,https://www.youtube.com/watch?v=Ty4OKoYClLQ
Jessy,2024-02-14T00:00:00Z,District of Columbia,Washington,5000 block of Hanna Pl SE,Injured,Officer,N/A,Police Self-transfer,"Some officers were rushed to a hospital in police vehicles instead of ambulances, sources said.",https://www.nbcwashington.com/news/local/3-police-officers-shot-in-southeast-dc-sources-say/3543511/
Jessy,2024-02-14T00:00:00Z,District of Columbia,Washington,5000 block of Hanna Pl SE,Injured,Officer,N/A,Police Self-transfer,"Some officers were rushed to a hospital in police vehicles instead of ambulances, sources said.",https://www.nbcwashington.com/news/local/3-police-officers-shot-in-southeast-dc-sources-say/3543511/
Jessy,2023-10-19T00:00:00Z,District of Columbia,Washington,2800 block of Gainesville St SE,Injured,Officer,male,Police Self-transfer,About 1:15 in video,https://www.nbcwashington.com/news/local/breaking-1-shot-by-police-and-officer-injured-in-southeast-dc/3448978/
Jessy,2022-08-04T00:00:00Z,District of Columbia,Washington,1800 Good Hope Rd,Killed,Officer Maurica Manyan,female,Unknown,First responders were called to the library at 1800 Good Hope Road SE shortly before 3:45 p.m. Police officers arrived the first but unclear whether she was transported by police or ambulance.,https://www.nbcwashington.com/news/local/ex-officer-jesse-porter-charged-shooting-at-anacostia-special-officer-training-maurica-manyan/3126175/
Jessy,2022-01-23T00:00:00Z,District of Columbia,Washington,14th St NW and Spring Rd NW,Injured,N/A,male,Unknown,Unclear how the officer was transported.,https://www.foxnews.com/us/washington-d-c-police-officer-shot-suspect-barricaded
Jessy,2021-12-06T00:00:00Z,District of Columbia,Washington,800 Southern Avenue SE,Injured,N/A,male,Unknown,Officer shot his own hand,
Jessy,2021-08-31T00:00:00Z,District of Columbia,Washington,1400 block of V St NW,Injured,Officer,male,Unknown,"Officer shot by air rifle, not a gun that can penetrate.",
Jessy,2020-05-12T00:00:00Z,District of Columbia,Washington,3400 block of A St SE,Injured,Officer,male,Unknown,,
Jessy,2020-02-13T00:00:00Z,District of Columbia,Washington,700 block of Varnum St NW,Injured,N/A,N/A,Unknown,,
Jessy,2018-08-25T00:00:00Z,District of Columbia,Washington,490 L St NW,Injured,Special Police Officer,male,Unknown,,
Jessy,2024-02-14T00:00:00Z,District of Columbia,Washington,5000 block of Hanna Pl SE,Injured,Officer,N/A,Unknown,"Since the source claimed ""some officers"", I labeled two of the three as police self-transfer and the third one unknown just in case.",https://www.nbcwashington.com/news/local/3-police-officers-shot-in-southeast-dc-sources-say/3543511/
